,owner,asset_description,asset_type,type,amount,comment,senator,ptr_link,id,min_amount,max_amount,Open,High,Low,Close,Volume,Adjusted,Error_message_x,transaction_date,ticker,o_c_perc,h_l_perc,Error_message_y,1_Week_O,1_Week_C,1_Week_H,1_Week_L,1_Week_V,1_Week_A,1_Week_o_p,1_Week_c_p,Error_message,1_Month_O,1_Month_C,1_Month_H,1_Month_L,1_Month_V,1_Month_A,1_Month_o_p,1_Month_c_p
3506,Spouse,"Paychex, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/c3f66065-5528-496f-81cd-8351ad4a2be1/,6042,1001,15000.0,53.580002,53.689999,53.25,53.560001,2087300.0,47.230751,None,04/19/2016,PAYX,-0.0003732922593022785,0.008262892018779347,None,52.5,52.650002,52.810001,52.32,2261800.0,46.428295,-0.02015681149097382,-0.016990272274266745,None,51.98,51.470001,52.130001,51.290001000000004,1441700.0,45.755253,-0.02986192497715852,-0.03902165722513703
3507,Spouse,Microsoft Corporation,Stock,Purchase,"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/c3f66065-5528-496f-81cd-8351ad4a2be1/,6044,1001,15000.0,56.630001,56.77,55.68,56.389998999999996,29596800.0,52.233494,None,04/19/2016,MSFT,-0.0042380716186108496,0.019576149425287417,None,52.259997999999996,51.439999,52.349998,51.09,33532600.0,47.648361,-0.07716763063451128,-0.0877815231030594,None,51.720001,50.509997999999996,51.73,50.360001000000004,27803500.0,47.114151,-0.08670315933775097,-0.10427382699545713
3508,Spouse,Medtronic plc,Stock,Purchase,"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/c3f66065-5528-496f-81cd-8351ad4a2be1/,6045,1001,15000.0,77.860001,78.110001,77.650002,78.110001,3653900.0,78.110001,None,04/19/2016,MDT,0.003210891302197646,0.00592400499873775,None,79.550003,78.720001,79.849998,78.559998,4979400.0,78.720001,0.02170565088998659,0.007809499323908592,None,81.5,80.809998,81.82,80.480003,4481900.0,80.809998,0.04675056451643256,0.034566597944352816
3509,Spouse,"Lowe's Companies, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/c3f66065-5528-496f-81cd-8351ad4a2be1/,6046,1001,15000.0,77.339996,77.629997,75.93,76.410004,4822000.0,70.729485,None,04/19/2016,LOW,-0.01202472262863834,0.022389003029105705,None,76.339996,76.32,76.699997,75.650002,3480500.0,70.646164,-0.012929920503228368,-0.0011779085890377327,None,76.360001,76.07,76.660004,75.559998,9063100.0,70.414757,-0.012671257443561316,-0.0044497314775694494
3510,Spouse,Johnson &amp; Johnson,Stock,Purchase,"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/c3f66065-5528-496f-81cd-8351ad4a2be1/,6047,1001,15000.0,111.650002,113.949997,111.480003,112.68,10526400.0,101.223732,None,04/19/2016,JNJ,0.00922523942274543,0.022156386199594917,None,113.449997,112.910004,113.559998,112.650002,5853600.0,101.430367,0.01612176415366294,0.002041214057507933,None,114.540001,113.83000200000001,114.559998,113.239998,9233900.0,102.256813,0.025884450946987023,0.010205910543130995
3511,Spouse,The J. M. Smucker Company,Stock,Purchase,"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/c3f66065-5528-496f-81cd-8351ad4a2be1/,6048,1001,15000.0,129.71000700000002,130.479996,129.220001,129.529999,886800.0,116.18695100000001,None,04/19/2016,SJM,-0.001387772648875233,0.009750773798554633,None,127.82,127.309998,128.889999,127.18,757700.0,114.195641,-0.01457101918127277,-0.0171388945969189,None,130.33999599999999,127.739998,130.610001,127.269997,831200.0,115.16916699999999,0.00485690360035187,-0.013819200291972547
3512,Spouse,Illinois Tool Works Inc.,Stock,Purchase,"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/c3f66065-5528-496f-81cd-8351ad4a2be1/,6049,1001,15000.0,105.68,106.190002,105.300003,105.66999799999999,2090900.0,96.060661,None,04/19/2016,ITW,-9.464420893276189e-05,0.00845203204790035,None,104.790001,105.41999799999999,105.43,104.050003,1488800.0,95.833389,-0.008421640802422437,-0.0023658560114669445,None,104.279999,103.83000200000001,105.139999,103.400002,1509900.0,94.387985,-0.013247549205147644,-0.017412662390700388
3513,Spouse,The Clorox Company,Stock,Purchase,"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/c3f66065-5528-496f-81cd-8351ad4a2be1/,6051,1001,15000.0,126.57,126.91999799999999,126.0,126.559998,674900.0,114.045891,None,04/19/2016,CLX,-7.902346527613231e-05,0.007301571428571369,None,123.639999,123.760002,124.800003,123.639999,1278000.0,111.522751,-0.023149253377577547,-0.02212386254936566,None,131.979996,129.429993,132.91000400000001,129.059998,1428300.0,116.632126,0.04274311448210482,0.022676952001848192
3514,Spouse,Abbott Laboratories,Stock,Purchase,"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/c3f66065-5528-496f-81cd-8351ad4a2be1/,6054,1001,15000.0,44.0,44.009997999999996,43.490002000000004,43.849998,7786600.0,40.540886,None,04/19/2016,ABT,-0.003409136363636378,0.011956679146622984,None,44.16,43.880001,44.25,43.759997999999996,3372700.0,40.568622999999995,0.0036363636363635587,0.0006842189593714615,None,38.220001,37.709998999999996,38.299999,37.549999,8357100.0,34.864235,-0.13136361363636356,-0.1400227885985309
3515,Spouse,E. I. du Pont de Nemours and Company,Stock,Sale (Full),"$1,001 - $15,000",--,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/779cc401-a1a3-4943-bfc4-6e5fae29a3a3/,6055,1001,15000.0,72.501358,72.928345,72.07437900000001,72.245171,2510200.0,66.687576,None,04/11/2016,DD,0.0035335476061013516,-0.011848398999039387,None,74.536636,74.778595,74.792824,73.68267800000001,5266300.0,69.026108,-0.02807227417726445,-0.03506703582997951,None,72.657921,72.359032,72.800247,72.145546,2779100.0,65.167946,-0.0021594492064549407,-0.0015760361339583512
3516,Spouse,EMC Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/58a3b1ce-d1c2-4ad6-9458-be9a7fbe6c6d/,6061,1001,15000.0,10063.799805,10063.799805,10063.799805,10063.799805,0.0,10063.799805,None,02/09/2016,EMC,-0.0,-0.0,None,11113.900391,11201.400391,11201.400391,11113.900391,13141.0,11201.400391,-0.10434434372176968,-0.11303887279582055,None,10414.400391,10414.400391,10414.400391,10414.400391,0.0,10414.400391,-0.03483779415264299,-0.03483779415264299
3517,Spouse,Kimberly-Clark Corporation (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/6795db72-a531-4fb9-8156-b4ec30d21f3f/,6062,1001,15000.0,110.360001,110.989998,109.410004,110.959999,1460600.0,93.872086,None,02/20/2015,KMB,-0.0054367342747668095,-0.014441037768356165,None,109.639999,109.660004,110.199997,109.239998,1439400.0,92.772278,0.006524120999237703,0.011715888714094127,None,107.059998,108.480003,108.91999799999999,106.769997,3863800.0,92.512367,0.029902165368773454,0.02235036069169395
3518,Spouse,Kimberly-Clark Corporation (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/6795db72-a531-4fb9-8156-b4ec30d21f3f/,6063,1001,15000.0,110.360001,110.989998,109.410004,110.959999,1460600.0,93.872086,None,02/20/2015,KMB,-0.0054367342747668095,-0.014441037768356165,None,109.639999,109.660004,110.199997,109.239998,1439400.0,92.772278,0.006524120999237703,0.011715888714094127,None,107.059998,108.480003,108.91999799999999,106.769997,3863800.0,92.512367,0.029902165368773454,0.02235036069169395
3519,Spouse,Halliburton Company (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/6795db72-a531-4fb9-8156-b4ec30d21f3f/,6064,1001,15000.0,44.099998,44.34,43.279999,43.360001000000004,17450600.0,43.360001000000004,None,02/20/2015,HAL,0.016779978085259672,-0.02449170574149059,None,42.959998999999996,42.939999,43.23,42.720001,12293300.0,42.939999,0.025850318632667582,0.009686392765535307,None,42.25,42.82,43.02,42.060001,21641900.0,42.82,0.04195006992970837,0.012453897314255221
3520,Spouse,Halliburton Company (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/6795db72-a531-4fb9-8156-b4ec30d21f3f/,6065,1001,15000.0,44.099998,44.34,43.279999,43.360001000000004,17450600.0,43.360001000000004,None,02/20/2015,HAL,0.016779978085259672,-0.02449170574149059,None,42.959998999999996,42.939999,43.23,42.720001,12293300.0,42.939999,0.025850318632667582,0.009686392765535307,None,42.25,42.82,43.02,42.060001,21641900.0,42.82,0.04195006992970837,0.012453897314255221
3521,Spouse,Halliburton Company (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/6795db72-a531-4fb9-8156-b4ec30d21f3f/,6066,1001,15000.0,44.099998,44.34,43.279999,43.360001000000004,17450600.0,43.360001000000004,None,02/20/2015,HAL,0.016779978085259672,-0.02449170574149059,None,42.959998999999996,42.939999,43.23,42.720001,12293300.0,42.939999,0.025850318632667582,0.009686392765535307,None,42.25,42.82,43.02,42.060001,21641900.0,42.82,0.04195006992970837,0.012453897314255221
3522,Spouse,Halliburton Company (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/6795db72-a531-4fb9-8156-b4ec30d21f3f/,6067,1001,15000.0,44.099998,44.34,43.279999,43.360001000000004,17450600.0,43.360001000000004,None,02/20/2015,HAL,0.016779978085259672,-0.02449170574149059,None,42.959998999999996,42.939999,43.23,42.720001,12293300.0,42.939999,0.025850318632667582,0.009686392765535307,None,42.25,42.82,43.02,42.060001,21641900.0,38.23592,0.04195006992970837,0.012453897314255221
3523,Spouse,American Express Company (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/6795db72-a531-4fb9-8156-b4ec30d21f3f/,6068,1001,15000.0,78.220001,79.879997,78.199997,79.83000200000001,11348700.0,73.392815,None,02/20/2015,AXP,-0.020582983628445763,-0.02148337678324984,None,83.25,81.589996,83.379997,81.519997,8121200.0,75.010887,-0.06430579053559465,-0.02204677384324745,None,81.790001,82.699997,83.059998,81.5,9338100.0,76.03138,-0.04564050056711208,-0.03595133318423302
3524,Spouse,American Express Company (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/6795db72-a531-4fb9-8156-b4ec30d21f3f/,6069,1001,15000.0,78.220001,79.879997,78.199997,79.83000200000001,11348700.0,73.392815,None,02/20/2015,AXP,-0.020582983628445763,-0.02148337678324984,None,83.25,81.589996,83.379997,81.519997,8121200.0,75.010887,-0.06430579053559465,-0.02204677384324745,None,81.790001,82.699997,83.059998,81.5,9338100.0,76.03138,-0.04564050056711208,-0.03595133318423302
3525,Spouse,American Express Company (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/6795db72-a531-4fb9-8156-b4ec30d21f3f/,6070,1001,15000.0,78.220001,79.879997,78.199997,79.83000200000001,11348700.0,73.392815,None,02/20/2015,AXP,-0.020582983628445763,-0.02148337678324984,None,83.25,81.589996,83.379997,81.519997,8121200.0,75.010887,-0.06430579053559465,-0.02204677384324745,None,81.790001,82.699997,83.059998,81.5,9338100.0,76.03138,-0.04564050056711208,-0.03595133318423302
3526,Spouse,American Express Company (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/6795db72-a531-4fb9-8156-b4ec30d21f3f/,6071,1001,15000.0,78.220001,79.879997,78.199997,79.83000200000001,11348700.0,73.392815,None,02/20/2015,AXP,-0.020582983628445763,-0.02148337678324984,None,83.25,81.589996,83.379997,81.519997,8121200.0,75.010887,-0.06430579053559465,-0.02204677384324745,None,81.790001,82.699997,83.059998,81.5,9338100.0,76.03138,-0.04564050056711208,-0.03595133318423302
3527,Spouse,American Express Company (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/6795db72-a531-4fb9-8156-b4ec30d21f3f/,6072,1001,15000.0,78.220001,79.879997,78.199997,79.83000200000001,11348700.0,73.392815,None,02/20/2015,AXP,-0.020582983628445763,-0.02148337678324984,None,83.25,81.589996,83.379997,81.519997,8121200.0,75.010887,-0.06430579053559465,-0.02204677384324745,None,81.790001,82.699997,83.059998,81.5,9338100.0,76.03138,-0.04564050056711208,-0.03595133318423302
3528,Spouse,The Hershey Company (NYSE),Stock,Purchase,"$15,001 - $50,000",--,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/6795db72-a531-4fb9-8156-b4ec30d21f3f/,6074,15001,50000.0,101.209999,102.389999,100.900002,102.089996,1011700.0,102.089996,None,03/20/2015,HSY,0.008694763449212198,0.014767066109671658,None,100.949997,101.889999,102.040001,100.83000200000001,649000.0,101.889999,-0.0025689359012838254,-0.0019590264260564397,None,100.410004,100.269997,101.199997,99.809998,1093300.0,100.269997,-0.007904307952813987,-0.01782739809295316
3529,Spouse,3M Company (NYSE),Stock,Purchase,"$15,001 - $50,000",--,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/6795db72-a531-4fb9-8156-b4ec30d21f3f/,6076,15001,50000.0,166.740005,168.270004,165.130005,168.119995,2416600.0,146.482147,None,02/20/2015,MMM,0.008276298180511583,0.019015314630433086,None,169.66000400000001,168.649994,169.75,168.559998,1946000.0,146.94390900000002,0.0175122880678816,0.0031525042574501844,None,166.08999599999999,166.490005,167.130005,165.389999,4371800.0,145.06192,-0.0038983386140597235,-0.009695396433957736
3530,Spouse,Toyota Motor Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6078,15001,50000.0,106.410004,106.760002,106.120003,106.32,384500.0,96.940865,None,03/31/2016,TM,0.0008458227292239132,-0.006030898811791431,None,99.209999,98.269997,99.25,97.800003,547600.0,89.60063199999999,0.06766285808992174,0.07571485139202398,None,103.620003,102.959999,104.660004,102.809998,740300.0,93.877266,0.02621934869958283,0.03160271820917981
3531,Spouse,Royal Dutch Shell plc,Stock,Sale (Full),"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6079,1001,15000.0,49.389998999999996,49.689999,49.150002,49.189999,1274800.0,38.251835,None,03/31/2016,RDS-B,0.0040494027950880454,-0.010986713693317848,None,47.549999,47.810001,48.040001000000004,47.459998999999996,1474200.0,37.178703000000006,0.03725450571481073,0.028054442530076093,None,53.540001000000004,53.450001,54.150002,53.279999,1418200.0,41.564564000000004,-0.08402514849210684,-0.08660301050219578
3532,Spouse,Schlumberger Limited,Stock,Sale (Partial),"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6080,1001,15000.0,74.290001,75.029999,73.480003,73.75,8608700.0,63.446739,None,03/31/2016,SLB,0.007268824777644083,-0.021094119987991936,None,72.510002,72.010002,72.940002,71.690002,7505800.0,61.949833,0.023960142361554197,0.02359319322033898,None,79.989998,79.779999,81.32,79.43,6661100.0,68.634323,-0.07672630129591727,-0.0817626983050848
3533,Spouse,Occidental Petroleum Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6081,1001,15000.0,68.239998,69.41999799999999,68.150002,68.43,3304700.0,55.097164,None,03/31/2016,OXY,-0.0027843201284971737,-0.018635303928530945,None,69.550003,69.379997,70.400002,69.0,2558800.0,55.862049,-0.019197025767790966,-0.01388275610112518,None,77.709999,76.230003,77.709999,75.83000200000001,3683300.0,61.377410999999995,-0.13877493079645162,-0.11398513809732556
3534,Spouse,Ford Motor Co.,Stock,Sale (Full),"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6082,1001,15000.0,13.34,13.52,13.34,13.5,32943400.0,10.791761,None,03/31/2016,F,-0.01199400299850076,-0.013493253373313321,None,12.77,12.52,12.79,12.39,37688100.0,10.00836,0.04272863568215894,0.07259259259259263,None,13.79,14.09,14.22,13.71,87588800.0,11.387632,-0.033733133433283304,-0.043703703703703696
3535,Spouse,Exxon Mobil Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6083,1001,15000.0,84.07,85.099998,83.589996,83.589996,13896900.0,69.549576,None,03/31/2016,XOM,0.005709575353871701,-0.018064386556496545,None,82.760002,82.370003,83.16999799999999,82.050003,8267100.0,68.534485,0.01558222909480187,0.014594964210789079,None,87.860001,88.029999,88.779999,87.5,11276200.0,73.24379,-0.04508149161413113,-0.05311643991465204
3536,Spouse,Cummins Inc.,Stock,Sale (Full),"$15,001 - $50,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6084,15001,50000.0,109.199997,110.290001,108.900002,109.940002,1752500.0,109.940002,None,03/31/2016,CMI,-0.006776602750273067,-0.012763994255941364,None,105.510002,105.089996,106.400002,104.83000200000001,2275100.0,105.089996,0.03379116393199165,0.04411502557549533,None,116.519997,116.610001,118.470001,115.839996,1822000.0,103.555565,-0.06703296887453218,-0.060669445867392195
3537,Spouse,Chevron Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6085,1001,15000.0,95.190002,96.199997,94.949997,95.400002,5943900.0,81.357826,None,03/31/2016,CVX,-0.0022061140412623767,-0.013164824007314082,None,94.370003,94.790001,95.029999,94.08000200000001,6817700.0,80.837624,0.008614339560577064,0.006394140327166837,None,103.129997,102.400002,104.260002,102.050003,7598000.0,87.327499,-0.08341206884311228,-0.07337526051624192
3538,Spouse,"CenturyLink, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6086,1001,15000.0,31.91,32.490002000000004,31.690001000000002,31.959999,6807700.0,21.642868,None,03/31/2016,CTL,-0.0015668755875900872,-0.025244587401559302,None,32.369999,31.870001000000002,32.459998999999996,31.76,5704500.0,21.581924,-0.014415512378564707,0.0028159575349172507,None,31.389999,31.360001,31.690001000000002,31.23,3361000.0,21.236557,0.016295863365716094,0.018773404842722285
3539,Spouse,Caterpillar Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6087,1001,15000.0,76.300003,77.129997,76.239998,76.540001,4348700.0,67.61715699999999,None,03/31/2016,CAT,-0.0031454520388419895,-0.011673649309382236,None,74.489998,74.16999799999999,74.68,73.760002,4800800.0,65.52343,0.02372221400830094,0.030964240515230865,None,78.029999,77.75,79.16999799999999,77.599998,4844600.0,69.355827,-0.022673603302479552,-0.015808714191158636
3540,Spouse,American Tower Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6088,1001,15000.0,102.0,102.93,101.879997,102.370003,1588300.0,93.948792,None,03/31/2016,AMT,-0.0036274803921568332,-0.010306272388288388,None,105.230003,105.0,105.550003,104.43,2133100.0,96.362411,-0.03166669607843134,-0.02569109038709321,None,103.809998,104.129997,105.339996,103.519997,2402300.0,96.030403,-0.01774507843137248,-0.017192477761283315
3541,Spouse,"AT&amp;T, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6089,1001,15000.0,39.419998,39.57,39.009997999999996,39.169998,27101200.0,31.009078999999996,None,03/31/2016,T,0.006341958718516424,-0.01435534551937184,None,38.349998,38.59,38.610001000000004,38.220001,22285700.0,30.92874,0.027143583315250304,0.014807200143334096,None,38.720001,38.639998999999996,38.880001,38.549999,20204200.0,30.968819,0.017757408308341268,0.013530738500420747
3542,Spouse,AMG Yacktman Service,Stock,Sale (Full),"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6090,1001,15000.0,21.639999,21.639999,21.639999,21.639999,0.0,13.345188,None,03/29/2016,YACKX,-0.0,-0.0,None,21.66,21.66,21.66,21.66,0.0,13.357524,-0.0009242606711765838,-0.0009242606711765838,None,22.040001,22.040001,22.040001,22.040001,0.0,13.591864999999999,-0.01848438163051674,-0.01848438163051674
3543,Spouse,Wal-Mart Stores Inc.,Stock,Purchase,"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6091,1001,15000.0,68.75,69.190002,68.470001,68.489998,6283500.0,68.489998,None,03/31/2016,WMT,-0.0037818472727272736,0.010515568708696391,None,68.83000200000001,68.220001,68.93,67.940002,6110500.0,68.220001,0.001163665454545563,-0.00394213765344253,None,69.07,68.910004,69.620003,68.75,4776900.0,68.910004,0.004654545454545356,0.006132369868079143
3544,Spouse,V.F. Corporation,Stock,Purchase,"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6092,1001,15000.0,61.47834399999999,61.977402000000005,60.800377000000005,60.979286,1855800.0,54.479561,None,03/31/2016,VFC,-0.008117622686778795,0.019358843778221974,None,59.717514,60.273070999999995,60.329567000000004,59.679848,1812900.0,53.848625,-0.028641467636148294,-0.011581227763145789,None,60.047081000000006,59.001884,60.122409999999995,58.84180799999999,2955400.0,52.712925,-0.023280766964054646,-0.03242743773680795
3545,Spouse,Southern Company,Stock,Purchase,"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6094,1001,15000.0,51.220001,51.73,51.119999,51.73,4999000.0,42.950771,None,03/31/2016,SO,0.009957028310093033,0.011932727150483647,None,50.290001000000004,50.669998,50.860001000000004,50.209998999999996,3670900.0,42.070663,-0.018156969579129833,-0.020491049681036096,None,49.279999,49.950001,49.959998999999996,49.130001,4577100.0,41.472854999999996,-0.03787586806177545,-0.03440941426638308
3546,Spouse,QUALCOMM Incorporated,Stock,Purchase,"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6095,1001,15000.0,50.869999,51.43,50.830002,51.139998999999996,7315800.0,44.13398,None,03/31/2016,QCOM,0.005307647047525911,0.011804012913475773,None,50.400002,50.029999,50.450001,49.77,7532200.0,43.176044,-0.009239178479244698,-0.021705123615665293,None,52.48,52.130001,53.279999,52.040001000000004,7795000.0,44.98835,0.03164932242282916,0.01935866287365403
3547,Spouse,Novartis AG,Stock,Purchase,"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6098,1001,15000.0,65.035843,65.313622,64.87455,64.910393,2171100.0,55.863795999999994,None,03/31/2016,NVS,-0.0019289363251584319,0.006768016117260096,None,67.356628,67.132614,67.517921,66.89067800000001,2285400.0,57.776306000000005,0.0356847069699704,0.03423521099309944,None,68.817207,68.826164,69.27419300000001,68.593193,2522700.0,59.233826,0.05814276905736421,0.06032579405273369
3548,Spouse,Norfolk Southern Corporation,Stock,Purchase,"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6099,1001,15000.0,84.410004,84.410004,83.150002,83.25,1576100.0,76.142372,None,03/31/2016,NSC,-0.013742494313825654,0.015153361030586626,None,80.690002,80.099998,81.870003,79.75,1657100.0,73.26130699999999,-0.04407062935336425,-0.03783786186186187,None,92.790001,91.980003,93.720001,91.75,1085500.0,84.127022,0.09927729656309461,0.10486490090090085
3549,Spouse,"Lowe's Companies, Inc.",Stock,Purchase,"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6100,1001,15000.0,76.0,76.379997,75.610001,75.75,3681600.0,69.864586,None,03/31/2016,LOW,-0.003289473684210526,0.01018378507890783,None,75.870003,75.349998,76.0,74.889999,4450700.0,69.495651,-0.001710486842105303,-0.005280554455445553,None,76.290001,75.389999,76.629997,75.220001,3188900.0,69.785309,0.003815802631578996,-0.004752488448844843
3550,Spouse,Microsoft Corporation,Stock,Purchase,"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6101,1001,15000.0,54.950001,55.59,54.860001000000004,55.23,26360500.0,51.158993,None,03/31/2016,MSFT,0.0050955231101815004,0.01330658014388296,None,54.869999,54.459998999999996,54.91,54.23,19225100.0,50.445763,-0.0014559053420217473,-0.013941716458446508,None,50.619999,49.900002,50.77,49.560001,43134800.0,46.221874,-0.07879894306098376,-0.09650548614883209
3551,Spouse,Johnson &amp; Johnson,Stock,Purchase,"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6102,1001,15000.0,108.860001,108.980003,108.040001,108.199997,8167700.0,97.199219,None,03/31/2016,JNJ,-0.006062869685257496,0.008700499734352952,None,109.0,109.269997,109.620003,108.629997,7822900.0,98.160431,0.001286046286183693,0.00988909454405999,None,112.099998,112.480003,112.709999,111.639999,6640000.0,101.044075,0.029762970514762375,0.0395564336291063
3552,Spouse,Emerson Electric Co.,Stock,Purchase,"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6103,1001,15000.0,54.540001000000004,54.709998999999996,54.139998999999996,54.380001,2941400.0,47.617668,None,03/31/2016,EMR,-0.0029336266422144673,0.010528260260957897,None,52.990002000000004,52.869999,53.630001,52.790001000000004,4587100.0,46.295444,-0.028419489761285475,-0.027767597871136487,None,56.110001000000004,55.02,56.110001000000004,54.810001,3572400.0,48.178084999999996,0.0287862114267288,0.011769014127086962
3553,Spouse,Eaton Vance Corp.,Stock,Purchase,"$1,001 - $15,000",--,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,6104,1001,15000.0,33.299999,33.75,33.099998,33.52,727400.0,29.623413,None,03/31/2016,EV,0.006606636835034243,0.019637523845167624,None,33.380001,32.400002,33.580002,32.110001000000004,790300.0,28.633614,0.0024024625346084952,-0.03341282816229124,None,35.439999,34.700001,35.66,34.610001000000004,575800.0,30.894484000000002,0.06426426619412212,0.035202893794749314
